,cat_id,cat_nm_0,cat_nm_1,cat_nm_2,cat_nm_3
4258,50000628,출산/육아,유아세제,유아세탁비누,
4259,50000626,출산/육아,유아세제,유아세탁세제,
4260,50000627,출산/육아,유아세제,유아유연제,
4261,50005412,출산/육아,유아세제,유아표백제/얼룩제거제,
4262,50005413,출산/육아,유아세제,혼합세트,
4263,50000516,출산/육아,유아침구,DIY 아기용품,
4264,50000510,출산/육아,유아침구,겉싸개,
4265,50000517,출산/육아,유아침구,기타유아침구,
4266,50005305,출산/육아,유아침구,낮잠이불,
4267,50000514,출산/육아,유아침구,방수요,
4268,50000513,출산/육아,유아침구,보낭/슬리핑백,
4269,50000509,출산/육아,유아침구,속싸개,
4270,50000512,출산/육아,유아침구,아기이불/요/패드,
4271,50005304,출산/육아,유아침구,유아베개,
4272,50009344,출산/육아,이유식,가공이유식,
4273,50009720,출산/육아,이유식,수제이유식,
4274,50009345,출산/육아,이유식,이유식재료,
4275,50000485,출산/육아,이유식용품,과즙망,
4276,50000486,출산/육아,이유식용품,기타이유식용품,
4277,50000481,출산/육아,이유식용품,연습용젓가락,
4278,50000479,출산/육아,이유식용품,유아스푼/포크,
4279,50000478,출산/육아,이유식용품,유아식기,
4280,50000477,출산/육아,이유식용품,유아컵,
4281,50000483,출산/육아,이유식용품,조리기,
4282,50000482,출산/육아,이유식용품,턱받이,
4283,50000218,출산/육아,인형,기타인형,
4284,50000344,출산/육아,인형,봉제인형,
4285,50000217,출산/육아,인형,캐릭터/패션인형,
4286,50000501,출산/육아,임부복,레깅스,
4287,50000496,출산/육아,임부복,바지,
4288,50000487,출산/육아,임부복,수유복,
4289,50000499,출산/육아,임부복,스커트,
4290,50000500,출산/육아,임부복,스타킹,
4291,50000488,출산/육아,임부복,원피스,
4292,50004030,출산/육아,임부복,임부속옷,수유브라
4293,50004032,출산/육아,임부복,임부속옷,임부내복
4294,50004033,출산/육아,임부복,임부속옷,임부러닝
4295,50004031,출산/육아,임부복,임부속옷,임부팬티
4296,50004034,출산/육아,임부복,임부속옷,임산부복대
4297,50000502,출산/육아,임부복,임부용수영복,
4298,50000497,출산/육아,임부복,청바지,
4299,50000498,출산/육아,임부복,트레이닝복/요가복,
4300,50000277,출산/육아,임산부용품,기타임산부용품,
4301,50006841,출산/육아,임산부용품,모유수유차,
4302,50000503,출산/육아,임산부용품,산모방석,
4303,50000276,출산/육아,임산부용품,임산부바디필로우,
4304,50000508,출산/육아,임산부용품,임산부보호대,
4305,50000507,출산/육아,임산부용품,임산부화장품,
4306,50000505,출산/육아,임산부용품,전자파차단앞치마,
4307,50004035,출산/육아,임산부용품,태교용품,태교용구
4308,50004036,출산/육아,임산부용품,태교용품,태교음반/DVD
4309,50000518,출산/육아,출산/돌기념품,기저귀케이크,
4310,50000524,출산/육아,출산/돌기념품,기타출산/돌기념품,
4311,50006997,출산/육아,출산/돌기념품,돌잔치용품,답례품
4312,50006995,출산/육아,출산/돌기념품,돌잔치용품,돌잔치소품
4313,50006994,출산/육아,출산/돌기념품,돌잔치용품,상대여
4314,50006996,출산/육아,출산/돌기념품,돌잔치용품,행사용스티커
4315,50000522,출산/육아,출산/돌기념품,성장앨범/액자,
4316,50006989,출산/육아,출산/돌기념품,성장카드,
4317,50006992,출산/육아,출산/돌기념품,셀프촬영,촬영소품
4318,50006991,출산/육아,출산/돌기념품,셀프촬영,촬영의상
4319,50000520,출산/육아,출산/돌기념품,손발도장,
4320,50006988,출산/육아,출산/돌기념품,유치보관함,
4321,50000521,출산/육아,출산/돌기념품,탯줄도장,
4322,50000519,출산/육아,출산/돌기념품,탯줄보관함,
4323,50005408,출산/육아,카시트,바구니형,
4324,50005410,출산/육아,카시트,분리형,
4325,50005409,출산/육아,카시트,일체형,
4326,50003880,출산/육아,카시트,카시트용품,차량안전벨트
4327,50003879,출산/육아,카시트,카시트용품,카시트기타용품
4328,50003877,출산/육아,카시트,카시트용품,햇빛가리개
4329,50000846,패션의류,남성언더웨어/잠옷,러닝,
4330,50000847,패션의류,남성언더웨어/잠옷,러닝팬티세트,
4331,50003804,패션의류,남성언더웨어/잠옷,보정속옷,보정상의
4332,50003805,패션의류,남성언더웨어/잠옷,보정속옷,보정하의
4333,50003807,패션의류,남성언더웨어/잠옷,보정속옷,복대
4334,50003808,패션의류,남성언더웨어/잠옷,시즌성내의,내복
4335,50003810,패션의류,남성언더웨어/잠옷,시즌성내의,모시메리
4336,50000848,패션의류,남성언더웨어/잠옷,잠옷/홈웨어,
4337,50000845,패션의류,남성언더웨어/잠옷,팬티,
4338,50000831,패션의류,남성의류,니트/스웨터,
4339,50000844,패션의류,남성의류,레인코트,
4340,50000836,패션의류,남성의류,바지,
4341,50000833,패션의류,남성의류,셔츠/남방,
4342,50000843,패션의류,남성의류,유니폼/단체복,
4343,50000838,패션의류,남성의류,재킷,
4344,50000837,패션의류,남성의류,점퍼,
4345,50008960,패션의류,남성의류,점프슈트,
4346,50000840,패션의류,남성의류,정장세트,
4347,50000834,패션의류,남성의류,조끼,
4348,50000835,패션의류,남성의류,청바지,
4349,50000832,패션의류,남성의류,카디건,
4350,50006328,패션의류,남성의류,코디세트,
4351,50000839,패션의류,남성의류,코트,
4352,50000841,패션의류,남성의류,트레이닝복,
4353,50000830,패션의류,남성의류,티셔츠,
4354,50000842,패션의류,남성의류,한복,
4355,50000828,패션의류,여성언더웨어/잠옷,러닝/캐미솔,
4356,50003627,패션의류,여성언더웨어/잠옷,보정속옷,거들
4357,50003631,패션의류,여성언더웨어/잠옷,보정속옷,기타보정속옷
4358,50003624,패션의류,여성언더웨어/잠옷,보정속옷,니퍼/복대
4359,50003630,패션의류,여성언더웨어/잠옷,보정속옷,보정속옷세트
4360,50003626,패션의류,여성언더웨어/잠옷,보정속옷,올인원/바디쉐이퍼
4361,50003625,패션의류,여성언더웨어/잠옷,보정속옷,코르셋
4362,50000823,패션의류,여성언더웨어/잠옷,브라,
4363,50000825,패션의류,여성언더웨어/잠옷,브라팬티세트,
4364,50000829,패션의류,여성언더웨어/잠옷,속치마/속바지,
4365,50000827,패션의류,여성언더웨어/잠옷,슬립,
4366,50003632,패션의류,여성언더웨어/잠옷,시즌성내의,내복
4367,50003635,패션의류,여성언더웨어/잠옷,시즌성내의,모시메리
4368,50003634,패션의류,여성언더웨어/잠옷,시즌성내의,힙워머
4369,50003636,패션의류,여성언더웨어/잠옷,언더웨어소품,가터벨트
4370,50003816,패션의류,여성언더웨어/잠옷,언더웨어소품,기타언더웨어소품
4371,50003639,패션의류,여성언더웨어/잠옷,언더웨어소품,땀패드
4372,50003637,패션의류,여성언더웨어/잠옷,언더웨어소품,브라끈
4373,50003638,패션의류,여성언더웨어/잠옷,언더웨어소품,브라패드
4374,50000826,패션의류,여성언더웨어/잠옷,잠옷/홈웨어,
4375,50000824,패션의류,여성언더웨어/잠옷,팬티,
4376,50000805,패션의류,여성의류,니트/스웨터,
4377,50000812,패션의류,여성의류,레깅스,
4378,50000822,패션의류,여성의류,레인코트,
4379,50000810,패션의류,여성의류,바지,
4380,50000804,패션의류,여성의류,블라우스/셔츠,
4381,50000808,패션의류,여성의류,스커트,
4382,50000807,패션의류,여성의류,원피스,
4383,50000821,패션의류,여성의류,유니폼/단체복,
4384,50000815,패션의류,여성의류,재킷,
4385,50000814,패션의류,여성의류,점퍼,
4386,50000811,패션의류,여성의류,점프슈트,
4387,50000816,패션의류,여성의류,정장세트,
4388,50000817,패션의류,여성의류,조끼,
4389,50000809,패션의류,여성의류,청바지,
4390,50000806,패션의류,여성의류,카디건,
4391,50000778,패션의류,여성의류,코디세트,
4392,50000813,패션의류,여성의류,코트,
4393,50000818,패션의류,여성의류,트레이닝복,
4394,50000803,패션의류,여성의류,티셔츠,
4395,50000820,패션의류,여성의류,파티복,
4396,50000819,패션의류,여성의류,한복,
4397,50000651,패션잡화,남성가방,백팩,
4398,50000650,패션잡화,남성가방,브리프케이스,
4399,50000646,패션잡화,남성가방,숄더백,
4400,50000648,패션잡화,남성가방,크로스백,
4401,50000649,패션잡화,남성가방,클러치백,
4402,50000647,패션잡화,남성가방,토트백,
4403,50000652,패션잡화,남성가방,힙색,
4404,50000787,패션잡화,남성신발,구두,
4405,50003863,패션잡화,남성신발,기능화,댄스화
4406,50003860,패션잡화,남성신발,기능화,작업화/안전화
4407,50003861,패션잡화,남성신발,기능화,컴포트화
4408,50003862,패션잡화,남성신발,기능화,한복신발
4409,50000784,패션잡화,남성신발,모카신/털신,
4410,50000785,패션잡화,남성신발,보트슈즈,
4411,50000792,패션잡화,남성신발,부츠,
4412,50000789,패션잡화,남성신발,샌들,
4413,50000788,패션잡화,남성신발,스니커즈,
4414,50000790,패션잡화,남성신발,슬리퍼,
4415,50000783,패션잡화,남성신발,슬립온,
4416,50000666,패션잡화,남성신발,실내화,
4417,50003854,패션잡화,남성신발,운동화,러닝화
4418,50003855,패션잡화,남성신발,운동화,보드화
4419,50003857,패션잡화,남성신발,운동화,아쿠아슈즈
4420,50003858,패션잡화,남성신발,운동화,워킹화
4421,50003859,패션잡화,남성신발,운동화,캔버스화
4422,50003856,패션잡화,남성신발,운동화,하이탑
4423,50000791,패션잡화,남성신발,워커,
4424,50000665,패션잡화,남성신발,웰트화,
4425,50000541,패션잡화,모자,군모,
4426,50000548,패션잡화,모자,귀달이모자,
4427,50000550,패션잡화,모자,귀마개,
4428,50000545,패션잡화,모자,두건/반다나,
4429,50000549,패션잡화,모자,방울털모자,
4430,50006868,패션잡화,모자,베레모,
4431,50000543,패션잡화,모자,비니,
4432,50000546,패션잡화,모자,사파리모자,
4433,50000542,패션잡화,모자,선캡,
4434,50003993,패션잡화,모자,스냅백,메시캡
4435,50003992,패션잡화,모자,스냅백,일반캡
4436,50003991,패션잡화,모자,야구모자,메시캡
4437,50003990,패션잡화,모자,야구모자,일반캡
4438,50000544,패션잡화,모자,페도라,
4439,50000547,패션잡화,모자,헌팅캡,
4440,50003988,패션잡화,벨트,남성벨트,정장벨트
4441,50003989,패션잡화,벨트,남성벨트,캐주얼벨트
4442,50000540,패션잡화,벨트,멜빵,
4443,50000539,패션잡화,벨트,여성벨트,
4444,50000554,패션잡화,선글라스/안경테,선글라스,
4445,50000555,패션잡화,선글라스/안경테,선글라스 케이스/소품,
4446,50000558,패션잡화,선글라스/안경테,안경소품,
4447,50000559,패션잡화,선글라스/안경테,안경줄,
4448,50000557,패션잡화,선글라스/안경테,안경케이스,
4449,50000556,패션잡화,선글라스/안경테,안경테,
4450,50000432,패션잡화,순금,골드바,
4451,50000433,패션잡화,순금,순금기념품,
4452,50006911,패션잡화,순금,실버바,
4453,50006913,패션잡화,시계,시계소품,보호필름
4454,50004147,패션잡화,시계,시계소품,시계보관함
4455,50004146,패션잡화,시계,시계소품,시계줄
4456,50000435,패션잡화,시계,시계수리용품,
4457,50000426,패션잡화,시계,아동시계,
4458,50000425,패션잡화,시계,커플시계,
4459,50004140,패션잡화,시계,패션시계,가죽밴드시계
4460,50004142,패션잡화,시계,패션시계,금시계
4461,50006188,패션잡화,시계,패션시계,기타밴드시계
4462,50004141,패션잡화,시계,패션시계,메탈밴드시계
4463,50004143,패션잡화,시계,패션시계,뱅글/팔찌형시계
4464,50005245,패션잡화,시계,패션시계,스톱워치
4465,50004144,패션잡화,시계,패션시계,젤리/우레탄밴드시계
4466,50004145,패션잡화,시계,패션시계,회중시계
4467,50000671,패션잡화,신발용품,구둣주걱,
4468,50000672,패션잡화,신발용품,기타신발용품,
4469,50000669,패션잡화,신발용품,보호쿠션/패드,
4470,50000670,패션잡화,신발용품,부츠키퍼,
4471,50006909,패션잡화,신발용품,슈즈커버,
4472,50000667,패션잡화,신발용품,신발깔창,
4473,50000668,패션잡화,신발용품,신발끈,
4474,50004005,패션잡화,양말,남성양말,발가락양말
4475,50004002,패션잡화,양말,남성양말,발목양말
4476,50004006,패션잡화,양말,남성양말,수면양말
4477,50004004,패션잡화,양말,남성양말,스포츠양말
4478,50004003,패션잡화,양말,남성양말,중목/장목양말
4479,50003997,패션잡화,양말,여성양말,니삭스
4480,50003994,패션잡화,양말,여성양말,덧신
4481,50004001,패션잡화,양말,여성양말,레그워머
4482,50003999,패션잡화,양말,여성양말,발가락양말
4483,50003995,패션잡화,양말,여성양말,발목양말
4484,50004000,패션잡화,양말,여성양말,수면양말
4485,50003998,패션잡화,양말,여성양말,스포츠양말
4486,50003996,패션잡화,양말,여성양말,중목/장목양말
4487,50003976,패션잡화,여성가방,가방소품,가방걸이
4488,50003977,패션잡화,여성가방,가방소품,가방끈
4489,50000644,패션잡화,여성가방,백팩,
4490,50000639,패션잡화,여성가방,숄더백,
4491,50000641,패션잡화,여성가방,크로스백,
4492,50000642,패션잡화,여성가방,클러치백,
